# x, diffusivity, rel diff, damping coeff
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
