# x, diffusivity, rel diff, damping coeff
2.899903564453125000e+03,1.637044895071152113e-06,1.814775524644239013e+01,9.998152297471767369e-01
2.910610595703125000e+03,1.629341819765543492e-06,1.853290901172282190e+01,9.998170948487670184e-01
2.919562988281250000e+03,1.621130173074188337e-06,1.894349134629058184e+01,9.998186158724167161e-01
2.930342529296875000e+03,1.610309740862490062e-06,1.948451295687549489e+01,9.998204247580635418e-01
2.939355712890625000e+03,1.602438848539574597e-06,1.987805757302126608e+01,9.998218913960631449e-01
2.950208496093750000e+03,1.592984538648753610e-06,2.035077306756231508e+01,9.998236976558338984e-01
2.959282958984375000e+03,1.584583336747917966e-06,2.077083316260409873e+01,9.998251262937394301e-01
2.970209472656250000e+03,1.574741065806111227e-06,2.126294670969443601e+01,9.998268566504683319e-01
2.979345214843750000e+03,1.566560931285677964e-06,2.167195343571609811e+01,9.998282577648981428e-01
2.990345458984375000e+03,1.556628329656826627e-06,2.216858351715866604e+01,9.998299079615178275e-01
2.999543457031250000e+03,1.548287308417270431e-06,2.258563457913647454e+01,9.998312747171995696e-01
